snapshot-date,sku,fnsku,asin,product-name,condition,available,pending-removal-quantity,inv-age-0-to-90-days,inv-age-91-to-180-days,inv-age-181-to-270-days,inv-age-271-to-365-days,inv-age-366-to-455-days,inv-age-456-plus-days,currency,units-shipped-t7,units-shipped-t30,units-shipped-t60,units-shipped-t90,alert,your-price,sales-price,lowest-price-new-plus-shipping,lowest-price-used,recommended-action,DEPRECATED healthy-inventory-level,recommended-sales-price,recommended-sale-duration-days,recommended-removal-quantity,estimated-cost-savings-of-recommended-actions,sell-through,item-volume,volume-unit-measurement,storage-type,storage-volume,marketplace,product-group,sales-rank,days-of-supply,estimated-excess-quantity,weeks-of-cover-t30,weeks-of-cover-t90,featuredoffer-price,sales-shipped-last-7-days,sales-shipped-last-30-days,sales-shipped-last-60-days,sales-shipped-last-90-days,inv-age-0-to-30-days,inv-age-31-to-60-days,inv-age-61-to-90-days,inv-age-181-to-330-days,inv-age-331-to-365-days,estimated-storage-cost-next-month,inbound-quantity,inbound-working,inbound-shipped,inbound-received,no-sale-last-6-months,Total Reserved Quantity,unfulfillable-quantity,quantity-to-be-charged-ais-181-210-days,estimated-ais-181-210-days,quantity-to-be-charged-ais-211-240-days,estimated-ais-211-240-days,quantity-to-be-charged-ais-241-270-days,estimated-ais-241-270-days,quantity-to-be-charged-ais-271-300-days,estimated-ais-271-300-days,quantity-to-be-charged-ais-301-330-days,estimated-ais-301-330-days,quantity-to-be-charged-ais-331-365-days,estimated-ais-331-365-days,quantity-to-be-charged-ais-366-455-days,estimated-ais-366-455-days,quantity-to-be-charged-ais-456-plus-days,estimated-ais-456-plus-days,historical-days-of-supply,fba-minimum-inventory-level,fba-inventory-level-health-status,Recommended ship-in quantity,Recommended ship-in date,Last updated date for Historical Days of Supply,Exempted from Low-Inventory-Level fee?,Low-Inventory-Level fee applied in current week?,Short term historical days of supply,Long term historical days of supply,Inventory age snapshot date,Inventory Supply at FBA,Reserved FC Transfer,Reserved FC Processing,Reserved Customer Order,Total Days of Supply (including units from open shipments),supplier,is-seasonal-in-next-3-months,season-name,season-start-date,season-end-date
2026-04-30,BAMBOO-KING-LIGHTGREY,X002O5112L,B08KQJ3M9N,"DECOLURE 100% Viscose Derived from Bamboo Sheets King Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Light Grey)",New,267,0,13,278,0,0,0,0,USD,41,209,415,531,,84.99,0,84.99,0,NoRestockExcessActionRequired,,0,0,0,0,0.89,0.32734,cubic feet,Standard,87.39978,US,gl_home,11515,68,0,7,10,84.99,3057.19,15424.26,30839.36,39806.69,6,3,4,0,0,63.14,150,150,0,0,,13,0,106,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.3,225,Healthy,96,2026-05-06,2026-04-27,No,No,60.6,103.3,2026-04-27,423,6,3,4,110,unassigned,N,,,
2026-04-30,BEACH-TOWEL-PT-DIAMOND-CYAN,X004HYSSRN,B0DQ8NHCYM,"DECOLURE Turkish Beach Towel Oversized 39x73 Inch - 100% Turkish Cotton, Quick Dry and Sand Free Beach Towels for Travel - Lightweight, Absorbent & Soft Peshtemal Towel - (Cyan Diamond)",New,400,0,0,0,0,31,369,0,USD,0,1,1,1,Low traffic,22.95,0,22.95,0,Create Outlet deal,,11.47,2,0,13588.67,0,0.124809,cubic feet,Standard,49.9236,US,gl_home,3272769,366,400,1600,5200,22.95,0,22.95,22.95,22.95,0,0,0,0,31,378.96,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.74,399,343.62,0,0,36076,5,Excess,,,2026-04-27,Yes,No,12016,36076,2026-04-27,400,0,0,0,366,unassigned,N,,,
2026-04-30,SATIN-FITTED-KING-IVORY,X004CC2WJZ,B0DBW2G5JS,"DECOLURE Satin Fitted Sheet King Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Ivory)",New,121,0,2,86,36,0,0,0,USD,6,49,91,128,,19.95,0,19.95,0,NoRestockExcessActionRequired,,0,0,0,0,0.66,0.186151,cubic feet,Standard,22.524271,US,gl_home,14844,78,0,9,12,19.95,111.7,945.55,1781.45,2549.6,1,1,0,36,0,20.77,0,0,0,0,,5,0,76,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.4,72,Healthy,24,2026-05-06,2026-04-27,Yes,No,99.9,146.4,2026-04-27,122,1,3,1,82,unassigned,N,,,
2026-04-30,SATIN-IVORY-KING-6PCS,X003UMBMYJ,B0C7FFMKP8,"DECOLURE Satin Bed Sheets - 6 Piece Luxury Silky King Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Ivory)",New,209,0,5,1,207,0,0,0,USD,5,15,37,58,,33.95,0,33.95,31.45,Create Outlet deal,,31.46,2,0,582.51,0.22,0.262354,cubic feet,Standard,54.831986,US,gl_home,24922,366,154,55,46,33.95,169.75,509.17,1267.07,1980.02,1,3,1,207,0,88.1,0,0,0,0,,28,0,2,0.26,200,52.45,5,1.96,0,0,0,0,0,0,0,0,0,0,467.2,29,Excess,,,2026-04-27,Yes,No,467.2,414.8,2026-04-27,209,0,28,0,366,unassigned,N,,,
2026-04-30,SATIN-FITTED-FULL-PURPLE,X004CBH9PN,B0DBVZGV7Y,"DECOLURE Satin Fitted Sheet Full Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Purple)",New,132,0,0,60,73,0,0,0,USD,2,9,29,42,,17.95,0,17.95,0,NoRestockExcessActionRequired,,0,0,0,243.93,0.28,0.113689,cubic feet,Standard,15.006948,US,gl_home,14844,301,115,58,40,17.95,35.9,157.35,516.35,754.7,0,0,0,73,0,15.47,0,0,0,0,,1,0,93,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.6,27,Excess,,,2026-04-27,Yes,No,460.6,312.7,2026-04-27,132,0,1,0,304,unassigned,N,,,
2026-04-30,BAMBOO-TWIN-BLACK,X003TONHN7,B0BZPZN1GV,"DECOLURE 100% Viscose Derived from Bamboo Sheets Twin Size - Luxury 3 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Black)",New,11,0,19,0,0,0,0,0,USD,5,13,20,32,,59.99,0,59.99,0,CreateShippingPlan,,0,0,0,0,1.27,0.198463,cubic feet,Standard,2.183093,US,gl_home,11515,48,0,7,9,59.99,299.95,767.22,1200.52,1885.61,19,0,0,0,0,2.04,12,12,0,0,,6,0,,,,,,,,,,,,,,,,,60.4,27,Low stock,20,2026-05-06,2026-04-27,Yes,No,41.2,60.4,2026-04-27,29,6,0,0,78,unassigned,N,,,
2026-04-30,SATIN-6PC-FULL-SAGE GREEN,X004BS2KQF,B0D9QVPJ4C,"DECOLURE Satin Bed Sheets - 6 Piece Luxury Silky Full Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Sage Green)",New,44,0,0,0,0,57,0,0,USD,2,15,25,27,,29.95,0,29.95,0,Create Outlet deal,,25.86,2,0,524.27,0.39,0.297617,cubic feet,Standard,13.095148,US,gl_home,24922,294,45,11,21,29.95,59.9,356.43,555.11,605.35,0,0,0,57,0,80.23,0,0,0,0,,12,0,0,0,0,0,0,0,10,16.22,32,54.3,15,26.35,0,0,0,0,244,12,Excess,,,2026-04-27,Yes,No,89.7,244,2026-04-27,46,2,10,0,366,unassigned,N,,,
2026-04-30,BAMBOO-FULL-LIGHTOLIVE,X003TO84FD,B0BZPZPGDC,"DECOLURE 100% Viscose Derived from Bamboo Sheets Full Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Light Olive)",New,157,0,2,42,20,2,3,90,USD,1,4,10,16,,90.99,0,90.99,0,Edit listing,,0,0,0,5416.31,0.1,0.242455,cubic feet,Standard,38.065435,US,gl_home,11515,366,133,157,127,90.99,90.99,270.93,623.48,1018.42,1,0,1,22,0,212.78,0,0,0,0,,3,0,60,7.25,0,0,0,0,2,2.64,2,2.76,0,0,2,3.34,91,174.33,1223.5,20,Excess,,,2026-04-27,Yes,No,1223.5,890.3,2026-04-27,158,1,2,0,366,unassigned,N,,,
2026-04-30,SATIN-6PC-KING-LAVENDER,X004BS2KNN,B0D9QRRTN7,"DECOLURE Satin Bed Sheets - 6 Piece Luxury Silky King Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Lavender)",New,17,0,0,19,0,0,0,0,USD,1,14,30,39,,33.95,0,33.95,0,GoToRestock,,0,0,0,0,0.84,0.408429,cubic feet,Standard,6.943293,US,gl_home,24922,46,0,4,5,33.95,33.95,475.21,1018.41,1341.96,0,0,0,0,0,2.98,0,0,0,0,,1,0,,,,,,,,,,,,,,,,,93.7,27,Low stock,38,2026-05-07,2026-04-27,Yes,No,42.5,93.7,2026-04-27,17,0,1,0,49,unassigned,N,,,
2026-04-30,LINEN-CURTAIN-52x96-BEIGE-2-PCS,X004NSWZ0J,B0F638G1PV,"DECOLURE Linen Blackout Curtains - SunShield 96 Inches Long Black Out Curtains for Living Room and Bedroom Windows - Luxury Faux Linen, 2 Panels Set, Ultra Durable - 96 Length x 52 in (Beige)",New,100,0,0,0,118,0,0,0,USD,0,0,0,0,Low traffic,31.99,0,31.99,0,Create removal order,,0,0,0,7048.52,0,0.267167,cubic feet,Standard,26.7167,US,gl_home,6818425,366,100,,,31.99,0,0,0,0,0,0,0,118,0,135.84,0,0,0,0,,18,0,0,0,0,0,27,10.82,91,132.51,0,0,0,0,0,0,0,0,,3,Excess,,,,,,,,2026-04-27,100,0,18,0,366,unassigned,N,,,
2026-04-30,SATIN-FITTED-TWIN-BLUSH-PINK,X004CBXM0T,B0DBVZMMPN,"DECOLURE Satin Fitted Sheet Twin Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Blush Pink)",New,150,0,0,63,90,0,0,0,USD,1,3,12,18,,16.95,0,16.06,0,Edit listing,,0,0,0,2545.32,0.11,0.083333,cubic feet,Standard,12.49995,US,gl_home,14844,366,139,200,108,16.06,16.95,47.26,205.81,307.51,0,0,0,90,0,13.65,0,0,0,0,,6,0,110,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.4,13,Excess,,,2026-04-27,Yes,No,951.4,605.2,2026-04-27,153,3,3,0,366,unassigned,N,,,
2026-04-30,BM-CALKING-PINK,X0045ANMAR,B0CWJ19HT3,DECOLURE Cooling Bed Sheets Cal-King Set 4pcs - Luxurious & Soft California King Size Cooling Sheets for Hot Sleepers - Comfy & Cool California King Bamboo Viscose Microfiber Sheets (Pink),New,79,0,0,80,0,0,0,0,USD,1,7,15,19,Low conversion,49.95,0,49.95,0,Lower price,,0,0,0,5085.54,0.21,0.233082,cubic feet,Standard,18.413478,US,gl_home,99235,366,79,45,54,49.95,41.69,288.53,620.83,788.09,0,0,0,0,0,13.17,0,0,0,0,,1,0,,,,,,,,,,,,,,,,,456.9,5,Excess,,,2026-04-27,Yes,No,313.4,456.9,2026-04-27,79,0,0,1,366,unassigned,N,,,
2026-04-30,BM-TWIN-WHITE,X003VHUJH9,B0C9LVNKHG,DECOLURE Cooling Bed Sheets Twin Set 3pcs - Luxurious & Ultra-Soft Twin Size Cooling Sheets for Hot Sleepers - Comfortable Cool Bamboo Viscose Microfiber Sheets Twin Size w/Deep Pockets (White),New,95,0,0,73,24,3,2,5,USD,0,1,3,6,Low conversion,39.95,0,39.95,0,Create Outlet deal,,23.76,2,0,6540.67,0.05,0.266574,cubic feet,Standard,25.32453,US,gl_home,99235,366,95,380,205,39.95,0,33.95,101.85,203.7,0,0,0,27,0,30.59,0,0,0,0,,12,0,96,12.79,0,0,0,0,2,2.91,0,0,1,1.57,2,3.68,5,10.53,3231,5,Excess,,,2026-04-27,Yes,No,3231,1635.8,2026-04-27,95,0,12,0,366,unassigned,N,,,
2026-04-30,WATERPROOF-CHAIR-COVER-BLACK-4PCS,X00462S2DL,B0CY6MJBWN,"Waterproof Dining Chair Covers Set of 4 - 3 Layers Thick Fabric Parsons Chair Slip Covers - Jacquard Kitchen Chair Covers & Stretch Protectors for Dining Room, Restaurant - Removable Washable (Black)",New,91,0,4,18,36,16,40,0,USD,5,26,35,48,,29.99,0,29.99,0,Create Outlet deal,,15.99,2,0,853.7,0.33,0.279051,cubic feet,Standard,25.393641,US,gl_home,71038,61,0,14,24,29.99,109.95,498.24,666.15,960.02,3,0,1,42,10,175.68,0,0,0,0,,22,0,13,1.82,2,0.56,1,0.42,37,56.27,2,3.18,0,0,50,96.28,0,0,284.6,41,Healthy,,,2026-04-27,Yes,No,154,284.6,2026-04-27,112,21,1,0,62,unassigned,N,,,
2026-04-30,BAMBOO-FULL-LIGHTGREY-6PCS,X00438MCVB,B0CQ32VM8N,"DECOLURE 100% Viscose Derived from Bamboo Sheets Full Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Light Grey)",New,205,0,2,74,137,0,0,0,USD,3,16,23,58,,74.99,0,74.99,0,NoRestockExcessActionRequired,,0,0,0,358.32,0.24,0.262047,cubic feet,Standard,53.719635,US,gl_home,14195,366,146,51,45,74.99,224.97,1149.34,1598.43,3933.58,0,0,2,137,0,76.64,0,0,0,0,,11,0,97,12.7,84,21.98,29,11.39,0,0,0,0,0,0,0,0,0,0,420,41,Excess,,,2026-04-27,Yes,No,420,367.2,2026-04-27,205,0,11,0,366,unassigned,N,,,
2026-04-30,SS-SATIN-GOLD-TWIN-3PCS,X004D7A1YH,B0DDR15FTY,"SLEEP SANCTUARY Satin Sheets Twin Size – 3 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Gold)",New,24,0,0,1,2,0,21,0,USD,0,0,2,3,Low conversion,27.95,0,27.95,0,Create Outlet deal,,24.46,2,0,952.21,0.12,0.128822,cubic feet,Standard,3.091728,US,gl_home,14711,366,24,,104,27.95,0,0,62.9,97.85,0,0,0,2,0,21.58,0,0,0,0,,0,0,1,0.06,0,0,0,0,1,0.7,0,0,0,0,21,18.68,0,0,,4,Excess,,,,,,,764,2026-04-27,24,0,0,0,366,unassigned,N,,,
2026-04-30,SATIN-STRIPE-FULL-BLUE--6-PCS,X003UO39FH,B0C7K6CKLC,"DECOLURE Satin Bed Sheets - 6 Piece Luxury Silky Full Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Striped Blue)",New,64,0,0,0,48,23,0,0,USD,0,3,8,9,,29.95,0,29.95,0,Create Outlet deal,,18.47,2,0,4992.87,0.12,0.301279,cubic feet,Standard,19.281856,US,gl_home,24922,366,64,85,92,29.95,0,85.76,227.33,264.28,0,0,0,71,0,119.97,0,0,0,0,,7,0,0,0,0,0,0,0,48,78.82,23,39.51,0,0,0,0,0,0,691.7,7,Excess,,,2026-04-27,Yes,No,434.6,691.7,2026-04-27,64,0,6,1,366,unassigned,N,,,
2026-04-30,LINEN-CURTAIN-52x63-LIGHT-GREY-2-PCS,X004NSXCPB,B0F639KHTY,"DECOLURE Linen Blackout Curtains - SunShield 63 Inches Long Black Out Curtains for Living Room and Bedroom Windows - Luxury Faux Linen, 2 Panels Set, Ultra Durable - 63 Length x 52 in (Light Grey)",New,46,0,0,0,46,0,0,0,USD,0,0,0,0,Low traffic,27.99,0,27.99,0,Create removal order,,0,0,0,2810.09,0,0.199952,cubic feet,Standard,9.197792,US,gl_home,8071990,366,46,,,27.99,0,0,0,0,0,0,0,46,0,48.37,0,0,0,0,,0,0,0,0,0,0,9,2.7,37,40.33,0,0,0,0,0,0,0,0,,3,Excess,,,,,,,,2026-04-27,46,0,0,0,366,unassigned,N,,,
2026-04-30,BAMBOO-QUEEN-BLACK-6PCS,X00438TNN1,B0CQ31CZTJ,"DECOLURE 100% Viscose Derived from Bamboo Sheets Queen Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Black)",New,56,0,70,0,0,0,0,0,USD,17,24,66,171,,84.99,0,84.99,0,GoToRestock,,0,0,0,0,2.46,0.301884,cubic feet,Standard,16.905504,US,gl_home,14195,112,0,21,9,84.99,1384.83,1959.76,5395.59,13459.54,70,0,0,0,0,23.02,72,0,48,24,,67,0,,,,,,,,,,,,,,,,,36.9,111,Healthy,10,2026-05-07,2026-04-27,Yes,No,36.9,23.1,2026-04-27,192,64,2,1,113,unassigned,N,,,
2026-04-30,SS-SATIN-STRIPED-GOLD-FULL-4PCS,X004D7COIX,B0DDR7G7Z8,"SLEEP SANCTUARY Satin Sheets Full Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Striped Gold)",New,45,0,30,12,0,0,3,0,USD,0,1,2,2,,31.95,0,31.95,0,Create Outlet deal,,18.97,2,0,1665.31,0.05,0.154324,cubic feet,Standard,6.94458,US,gl_home,14711,366,45,180,292,31.95,0,37.95,75.9,75.9,0,0,30,0,0,8.15,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.19,0,0,1972,4,Excess,,,2026-04-27,Yes,No,1370,1972,2026-04-27,45,0,0,0,366,unassigned,N,,,
2026-04-30,BAMBOO-KING-BLACK-6PCS,X00438F4ED,B0CQ331L15,"DECOLURE 100% Viscose Derived from Bamboo Sheets King Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Black)",New,22,0,25,0,0,0,0,0,USD,19,58,204,362,,89.99,0,89.99,0,CreateShippingPlan,,0,0,0,0,4.12,0.36852,cubic feet,Standard,8.10744,US,gl_home,14195,33,0,4,2,89.99,1609.81,4994.42,17627.96,30857.38,25,0,0,0,0,9.23,40,0,24,16,,34,0,,,,,,,,,,,,,,,,,24.1,176,Low stock,255,2026-05-07,2026-04-27,Yes,No,8.9,24.1,2026-04-27,94,32,1,1,33,unassigned,N,,,
2026-04-30,SS-BAMBOO-BLACK-FULL-6PCS,X004D8I4A9,B0DDTYX8VX,"SLEEP SANCTUARY 100% Viscose Derived from Bamboo Sheets Full 6pcs – BamBliss Luxury Cooling Sheets for Hot Sleepers - Cloud Soft, 17"" Deep Pocket, Ultra Durable Bed Set (Black)",New,54,0,0,8,46,0,0,0,USD,0,6,11,22,,59.99,0,59.99,0,Create Outlet deal,,32.49,2,0,1495.64,0.35,0.293438,cubic feet,Standard,15.845652,US,gl_home,47560,298,50,36,31,59.99,0,359.94,659.89,1334.78,0,0,0,46,0,23.1,0,0,0,0,,0,0,18,2.64,34,9.99,0,0,0,0,0,0,0,0,0,0,0,0,250.7,13,Excess,,,2026-04-27,Yes,No,245.6,250.7,2026-04-27,54,0,0,0,298,unassigned,N,,,
2026-04-30,SS-SATIN-ROSEWOOD-QUEEN-4PCS,X004D7A20P,B0DDR5VW96,"SLEEP SANCTUARY Satin Sheets Queen Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Rosewood)",New,77,0,56,15,9,0,0,0,USD,10,29,63,88,,33.95,0,33.95,0,NoExcessInventory,,0,0,0,0,0.83,0.348306,cubic feet,Standard,26.819562,US,gl_home,14711,89,0,10,11,33.95,339.5,947.26,2107.56,2956.31,1,31,24,9,0,15.5,0,0,0,0,,0,0,16,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,57,Healthy,29,2026-05-06,2026-04-27,Yes,No,115,116,2026-04-27,77,0,0,0,89,unassigned,N,,,
2026-04-30,SATIN-FITTED-FULL-IVORY,X004CBVFA3,B0DBW2GW4S,"DECOLURE Satin Fitted Sheet Full Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Ivory)",New,150,0,3,41,108,0,0,0,USD,3,11,21,34,,17.95,0,16.06,0,NoRestockExcessActionRequired,,0,0,0,479.92,0.18,0.131541,cubic feet,Standard,19.73115,US,gl_home,14844,366,134,54,57,16.06,48.18,191.78,371.28,616.63,1,0,2,108,0,21.99,0,0,0,0,,3,0,128,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,26,Excess,,,2026-04-27,Yes,No,483.3,548,2026-04-27,151,1,2,0,366,unassigned,N,,,
2026-04-30,SATIN-FITTED-TWIN-PINK,X004CBXMQX,B0DBW2HDDZ,"DECOLURE Satin Fitted Sheet Twin Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Pink)",New,181,0,0,61,120,2,0,0,USD,2,5,8,17,,16.95,0,16.06,0,Edit listing,,0,0,0,4812.6,0.08,0.139978,cubic feet,Standard,25.336018,US,gl_home,14844,366,165,144,138,16.06,32.28,93.25,144.1,296.65,0,0,0,122,0,29.23,0,0,0,0,,4,0,121,8.47,20,2.8,0,0,0,0,0,0,2,1.65,0,0,0,0,1886.7,13,Excess,,,2026-04-27,Yes,No,1886.7,1165.3,2026-04-27,181,0,3,1,366,unassigned,N,,,
2026-04-30,SATIN-STRIPE-QUEEN-RED,X0030KKNX7,B09G6KCTXW,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky Queen Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Striped Red)",New,65,0,15,55,0,0,0,0,USD,4,32,55,87,,31.95,0,31.95,0,NoRestockExcessActionRequired,,0,0,0,0,0.81,0.171125,cubic feet,Standard,11.123125,US,gl_home,10574,115,0,8,9,31.95,124.6,993.67,1743.52,2741.92,13,0,2,0,0,6.79,0,0,0,0,,3,0,,,,,,,,,,,,,,,,,113.5,32,Healthy,,,2026-04-27,Yes,No,68.1,113.5,2026-04-27,68,3,0,0,115,unassigned,N,,,
2026-04-30,SATIN-6PC-FULL-BLUSH PINK,X004BS2KRT,B0D9QT3LWG,"DECOLURE Satin Bed Sheets - 6 Piece Luxury Silky Full Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Blush Pink)",New,82,0,6,14,74,0,0,0,USD,2,4,7,11,,29.95,0,29.95,0,Create Outlet deal,,26.56,2,0,3452.48,0.11,0.284121,cubic feet,Standard,23.297922,US,gl_home,24922,366,82,82,96,29.95,56.33,116.22,214.07,333.87,0,0,6,74,0,28.18,0,0,0,0,,12,0,48,6.81,32,9.07,0,0,0,0,0,0,0,0,0,0,0,0,902.9,7,Excess,,,2026-04-27,Yes,No,722.5,902.9,2026-04-27,82,0,12,0,366,unassigned,N,,,
2026-04-30,SL-COOLING-SHEET-QUEEN-CREAM,X004OD4MV3,B0F7LWK826,"SLEEPHORIA Cooling Sheets - BreezeWeave 4 PC Queen Size Cooling Bed Sheets for Hot Sleepers & Deep, Cool Rest - Cloud Soft, Silky Smooth, 16 in Deep Pocket, Ultra Durable (Cream)",New,26,0,1,58,0,0,0,0,USD,15,48,76,89,,64.99,0,64.99,0,GoToRestock,,0,0,0,0,0.75,0.298002,cubic feet,Standard,7.748052,US,gl_home,32563,45,0,2,3,64.99,974.85,3119.52,4974.24,5834.11,0,1,0,0,0,7.28,0,0,0,0,,31,0,,,,,,,,,,,,,,,,,129.5,26,Healthy,2,2026-05-06,2026-04-27,Yes,No,65.8,129.5,2026-04-27,44,18,10,3,57,unassigned,N,,,
2026-04-30,SS-SATIN-PINK-TWIN-3PCS,X004D7K7PZ,B0DDRC2CDX,"SLEEP SANCTUARY Satin Sheets Twin Size – 3 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Pink)",New,58,0,54,11,0,0,0,0,USD,2,8,11,13,,29.95,0,29.95,0,Create Outlet deal,,24.46,2,0,3017.69,0.18,0.247896,cubic feet,Standard,14.377968,US,gl_home,14711,366,58,29,58,29.95,59.9,239.57,329.42,389.32,0,0,54,0,0,10.37,0,0,0,0,,21,0,,,,,,,,,,,,,,,,,689.5,11,Excess,,,2026-04-27,Yes,No,420.3,689.5,2026-04-27,59,1,20,0,366,unassigned,N,,,
2026-04-30,SATIN-QUEEN-BLACK-6-PCS,X003UMHETV,B0C7FX1GFS,"DECOLURE Satin Bed Sheets - 6 Piece Luxury Silky Queen Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Black)",New,12,0,22,0,0,0,0,0,USD,25,79,187,301,,29.95,0,29.95,0,GoToRestock,,0,0,0,0,1.82,0.279671,cubic feet,Standard,3.356052,US,gl_home,24922,89,0,11,9,29.95,748.75,2365.69,5654.29,9068.59,22,0,0,0,0,0.65,216,0,216,0,,6,0,,,,,,,,,,,,,,,,,38.5,126,Low stock,73,2026-05-07,2026-04-27,Yes,No,13.8,38.5,2026-04-27,229,1,2,3,90,unassigned,N,,,
2026-04-30,SS-BAMBOO-SAGE-GREEN-QUEEN-6PCS,X004D8X8PZ,B0DDTYMBWR,"SLEEP SANCTUARY 100% Viscose Derived from Bamboo Sheets Queen Size 6pcs – BamBliss Luxury Cooling Sheets for Hot Sleepers - Cloud Soft, 17"" Deep Pocket, Ultra Durable Bed Set (Sage Green)",New,97,0,1,2,93,0,0,0,USD,7,29,52,69,,64.99,0,64.99,0,NoExcessInventory,,0,0,0,0,0.51,0.325183,cubic feet,Standard,31.542751,US,gl_home,47560,131,0,13,18,64.99,454.93,1879.71,3374.48,4489.31,1,0,0,93,0,43.13,0,0,0,0,,1,0,36,5.86,57,18.57,0,0,0,0,0,0,0,0,0,0,0,0,191.4,33,Healthy,,,2026-04-27,Yes,No,117.4,191.4,2026-04-27,97,0,1,0,132,unassigned,N,,,
2026-04-30,SATIN-4PC-KING-BURNT ORANGE,X0042WN26R,B0CQRXP69H,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky King Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Burnt Orange)",New,46,0,1,0,50,0,0,0,USD,7,31,55,98,,33.95,0,33.95,0,CreateShippingPlan,,0,0,0,0,0.98,0.283249,cubic feet,Standard,13.029454,US,gl_home,10574,53,0,5,6,32.25,237.65,1052.29,1902.09,3327.94,1,0,0,50,0,17.48,0,0,0,0,,3,0,0,0,50,14.17,0,0,0,0,0,0,0,0,0,0,0,0,93.6,31,Healthy,25,2026-05-07,2026-04-27,Yes,No,73.5,93.6,2026-04-27,48,2,1,0,53,unassigned,N,,,
